IchYear	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2001	10	23	9.23	8.99	2.30	0.30	87.75	66.38	NaN	1.39	112.27	155.00
2001	10	24	9.53	7.53	12.30	8.97	96.67	90.08	NaN	1.94	23.38	86.16
2001	10	25	9.05	6.02	7.30	2.00	95.54	87.79	NaN	1.77	37.39	136.34
2001	10	26	8.22	7.35	0.20	1.04	86.04	68.31	NaN	1.96	122.45	67.45
2001	10	27	7.24	8.63	0.00	0.00	88.17	68.32	NaN	1.82	116.44	110.51
2001	10	28	10.42	9.31	0.70	1.39	85.25	76.96	NaN	1.82	93.06	187.45
2001	10	29	10.80	9.05	4.20	1.10	95.13	84.47	NaN	2.82	46.41	196.94
2001	10	30	11.40	10.64	0.00	0.00	83.67	62.66	NaN	2.77	72.57	193.06
2001	10	31	10.83	13.30	0.00	4.44	75.17	48.13	NaN	2.66	104.75	117.73
2001	11	1	6.80	2.11	1.30	2.52	75.21	88.02	NaN	2.49	78.47	137.31
2001	11	2	4.23	1.27	0.00	0.05	81.92	85.68	NaN	1.45	106.83	183.38
2001	11	3	3.17	5.28	0.00	0.00	84.46	69.61	NaN	1.68	107.76	182.96
2001	11	4	3.93	7.81	0.00	0.00	88.46	66.06	NaN	1.70	105.79	24.03
2001	11	5	3.94	3.15	0.00	0.00	93.08	88.95	NaN	1.66	30.90	157.92
2001	11	6	5.45	2.93	0.10	3.38	90.17	81.62	NaN	2.13	21.53	134.86
2001	11	7	6.18	4.55	14.10	17.57	96.29	83.73	NaN	3.99	22.11	168.06
2001	11	8	6.80	5.45	14.40	7.40	93.54	69.40	NaN	3.89	34.49	168.10
2001	11	9	0.37	-2.31	5.20	4.43	94.08	91.06	NaN	1.96	17.01	164.63
2001	11	10	-0.70	-3.87	0.00	0.00	92.21	75.23	NaN	1.58	59.26	161.48
2001	11	11	-0.76	3.75	0.00	0.00	91.67	58.48	NaN	1.05	92.01	164.35
2001	11	12	0.14	3.29	11.10	7.73	98.25	95.23	NaN	0.99	12.96	166.67
2001	11	13	0.10	-1.13	4.00	7.65	96.63	96.96	NaN	1.21	24.65	159.12
2001	11	14	-0.60	-6.32	1.60	0.30	93.58	93.76	NaN	1.43	29.51	153.10
2001	11	15	-3.69	-2.87	0.00	0.00	91.21	46.71	NaN	1.72	91.55	146.11
2001	11	16	-2.73	-0.40	0.00	0.00	90.58	46.44	NaN	0.66	88.43	138.61
2001	11	17	-1.59	2.19	0.00	0.00	93.08	57.00	NaN	1.15	85.07	149.58
2001	11	18	-0.52	1.75	0.00	0.00	92.58	54.56	NaN	1.48	81.71	147.92
2001	11	19	-0.93	-0.57	0.00	0.02	91.54	77.22	NaN	0.89	18.63	145.23
2001	11	20	0.03	-2.87	0.00	0.00	87.71	92.21	NaN	1.19	45.02	141.34
2001	11	21	-0.48	-1.21	0.00	0.00	85.29	65.33	NaN	1.94	32.41	55.69
2001	11	22	-0.34	0.88	8.70	8.48	83.83	60.99	NaN	3.95	71.18	87.78
2001	11	23	-1.88	-4.72	14.40	11.62	93.21	89.90	NaN	4.33	14.93	116.34
2001	11	24	-1.43	-4.02	18.90	15.89	97.88	90.90	NaN	3.52	18.40	81.57
2001	11	25	-0.15	-1.87	17.50	12.17	98.96	94.64	NaN	2.25	8.80	68.56
2001	11	26	1.04	0.19	10.10	6.96	98.63	98.22	NaN	2.27	18.06	132.64
2001	11	27	2.14	-0.13	2.50	1.61	95.75	94.48	NaN	1.62	38.31	124.54
2001	11	28	1.70	-2.62	4.30	4.35	93.42	86.53	NaN	2.00	68.63	83.89
2001	11	29	1.72	-4.18	2.10	1.40	94.08	87.71	NaN	2.28	39.93	116.30
2001	11	30	1.15	0.66	29.50	7.71	97.83	98.26	NaN	1.42	13.54	120.28
2001	12	1	2.72	1.13	4.90	0.75	97.71	100.00	NaN	2.04	20.14	118.66
2001	12	2	3.44	1.50	2.80	0.33	96.21	85.19	NaN	2.21	38.19	121.39
2001	12	3	1.52	1.63	0.00	0.36	92.29	75.90	NaN	2.43	34.03	116.90
2001	12	4	3.23	2.40	2.00	9.40	86.21	98.38	NaN	1.86	32.52	113.84
2001	12	5	3.05	0.77	16.50	13.81	97.58	97.85	NaN	2.31	11.23	112.18
2001	12	6	3.58	0.93	55.40	26.96	92.92	95.50	NaN	4.62	5.21	69.21
2001	12	7	0.85	-5.19	5.20	4.38	99.46	96.41	NaN	1.53	13.19	101.44
2001	12	8	-0.34	-8.77	0.00	0.00	92.17	80.87	NaN	2.13	27.43	69.68
2001	12	9	-3.78	-7.59	0.00	0.00	88.58	61.06	NaN	2.29	59.03	51.44
2001	12	10	-4.95	-4.52	0.00	0.00	86.29	43.61	NaN	1.47	54.17	66.25
2001	12	11	-1.80	-4.36	4.50	3.75	94.25	89.65	NaN	1.60	16.90	106.71
2001	12	12	-0.84	-5.09	5.10	6.48	98.13	93.20	NaN	2.16	11.11	101.71
2001	12	13	-8.12	-15.86	6.20	4.53	89.67	92.92	NaN	2.05	13.31	29.07
2001	12	14	-17.35	-14.10	0.00	0.00	90.00	82.05	NaN	1.87	54.75	56.30
2001	12	15	-13.84	-10.00	0.00	0.00	90.00	70.25	NaN	1.86	56.37	93.06
2001	12	16	-12.54	-14.28	0.00	0.44	91.29	94.51	NaN	1.57	43.52	102.31
2001	12	17	-6.86	-9.52	0.60	1.07	88.88	89.18	NaN	2.24	14.12	96.53
2001	12	18	-6.50	-8.06	0.00	0.00	91.79	93.20	NaN	2.31	28.82	95.14
2001	12	19	-10.64	-6.77	0.00	0.00	92.42	86.19	NaN	2.60	55.09	93.52
2001	12	20	-8.05	-10.48	1.20	1.53	92.08	97.07	NaN	2.18	21.88	91.62
2001	12	21	-8.85	-8.07	0.00	0.00	84.50	56.03	NaN	3.34	58.56	73.01
2001	12	22	-4.41	-7.06	8.30	3.49	89.50	86.69	NaN	3.54	9.14	90.37
2001	12	23	-5.12	-12.87	1.70	2.49	89.63	91.38	NaN	2.71	21.53	83.70
2001	12	24	-10.27	-11.61	0.20	0.09	79.38	54.72	NaN	2.95	58.45	63.84
2001	12	25	-4.21	-1.28	2.70	1.09	86.42	66.50	NaN	4.18	40.16	54.77
2001	12	26	-2.19	-6.43	7.40	6.09	92.50	93.66	NaN	2.49	17.01	33.70
2001	12	27	-5.17	-9.45	0.50	2.75	85.08	74.66	NaN	3.13	25.46	63.01
2001	12	28	-3.68	-0.08	10.30	14.87	92.38	78.41	NaN	5.30	20.60	56.16
2001	12	29	1.39	1.76	12.40	39.36	96.63	96.29	NaN	3.72	11.92	74.81
2001	12	30	-1.85	-6.01	9.20	5.47	79.88	84.31	NaN	4.11	49.19	81.90
2001	12	31	-5.62	-11.13	4.30	3.32	83.92	87.27	NaN	3.04	27.78	40.79
2002	1	1	-7.20	-11.09	0.00	0.16	83.88	71.77	NaN	3.09	31.95	33.33
2002	1	2	-5.98	-6.93	0.30	1.04	80.46	63.39	NaN	3.04	62.85	69.72
2002	1	3	-7.45	-14.00	0.00	0.02	91.13	65.16	NaN	1.69	47.92	77.78
2002	1	4	-11.86	-8.83	0.00	0.00	85.92	30.46	NaN	2.00	61.92	71.94
2002	1	5	-10.47	-7.53	0.00	0.00	85.42	33.03	NaN	1.85	65.97	56.90
2002	1	6	-9.76	-5.88	0.00	0.00	86.71	31.77	NaN	2.43	62.62	41.39
2002	1	7	-7.20	-5.19	0.00	0.00	87.58	71.60	NaN	1.99	55.09	63.33
2002	1	8	-7.45	-3.47	0.00	0.00	86.17	50.91	NaN	2.16	58.68	78.43
2002	1	9	-8.63	-1.59	0.00	0.00	90.54	48.97	NaN	1.87	62.15	77.73
2002	1	10	-9.98	-3.27	0.00	0.00	93.17	49.28	NaN	0.95	59.03	76.53
2002	1	11	-10.28	-4.85	0.00	0.00	93.08	54.26	NaN	1.57	63.19	51.20
2002	1	12	-5.03	-6.16	0.00	0.14	86.08	80.44	NaN	2.27	20.83	49.03
2002	1	13	-2.55	-6.02	1.10	0.12	93.25	80.68	NaN	1.75	21.06	55.79
2002	1	14	-7.65	-7.93	0.00	0.00	91.58	84.58	NaN	2.28	67.71	76.53
2002	1	15	-8.78	-3.99	0.00	0.00	86.00	63.45	NaN	2.71	68.98	75.97
2002	1	16	-7.57	-4.88	0.00	0.08	88.08	74.25	NaN	2.10	69.56	75.42
2002	1	17	-5.93	-7.67	0.00	0.03	91.17	96.30	NaN	1.94	32.52	52.08
2002	1	18	-7.82	-6.62	0.00	0.00	91.92	80.79	NaN	2.50	78.24	73.19
2002	1	19	-4.01	-2.79	0.60	5.20	80.75	68.39	NaN	2.37	62.85	73.94
2002	1	20	0.00	-2.97	3.30	0.01	93.96	74.42	NaN	2.86	29.86	63.33
2002	1	21	1.93	1.61	15.30	18.72	96.33	86.02	NaN	4.10	15.51	73.52
2002	1	22	1.77	1.06	0.00	0.00	94.17	84.15	NaN	2.68	84.03	64.49
2002	1	23	1.13	1.03	0.00	0.01	89.58	75.28	NaN	2.98	78.13	58.80
2002	1	24	2.20	1.47	0.00	2.54	86.58	96.56	NaN	2.33	31.37	78.47
2002	1	25	1.80	-1.64	0.70	4.06	91.63	89.69	NaN	2.77	27.66	67.96
2002	1	26	2.87	1.80	0.00	6.92	80.63	73.55	NaN	2.75	59.26	57.96
2002	1	27	2.75	3.28	35.50	37.80	87.83	91.54	NaN	4.65	12.38	66.57
2002	1	28	3.65	3.67	0.90	1.88	95.96	96.74	NaN	4.42	52.31	54.07
2002	1	29	0.92	1.71	0.00	0.00	88.54	59.81	NaN	2.83	96.88	30.88
2002	1	30	1.22	4.59	0.00	0.00	79.38	61.36	NaN	3.22	80.90	74.91
2002	1	31	1.33	2.90	0.00	0.00	83.96	74.35	NaN	2.35	73.50	63.70
2002	2	1	2.45	1.86	0.20	0.04	88.00	82.51	NaN	2.49	62.04	78.94
2002	2	2	3.17	5.27	0.00	0.00	77.63	51.44	NaN	3.41	95.25	78.89
2002	2	3	3.24	6.55	0.00	0.00	68.75	48.98	NaN	3.92	105.09	83.06
2002	2	4	1.29	2.64	0.00	0.00	80.46	68.12	NaN	2.68	91.55	81.81
2002	2	5	3.55	3.83	0.00	0.00	72.46	52.86	NaN	2.99	98.61	80.09
2002	2	6	3.11	2.06	0.40	5.10	83.50	87.46	NaN	1.38	40.86	84.31
2002	2	7	2.84	-0.88	4.90	5.87	96.00	95.37	NaN	1.03	39.47	80.23
2002	2	8	2.77	1.03	0.30	3.92	91.88	84.33	NaN	2.71	51.74	81.71
2002	2	9	4.12	3.71	3.00	8.26	92.96	84.12	NaN	2.51	71.30	81.94
2002	2	10	3.97	0.86	9.10	21.93	83.88	89.07	NaN	3.45	51.74	84.03
2002	2	11	3.74	2.14	0.30	0.60	90.71	80.96	NaN	3.30	47.92	85.93
2002	2	12	6.10	5.02	0.00	0.00	80.58	72.53	NaN	5.30	89.70	81.99
2002	2	13	5.66	4.15	0.00	1.64	81.91	83.53	NaN	3.59	53.47	71.81
2002	2	14	3.15	2.89	0.00	0.49	93.09	85.14	NaN	2.07	17.71	88.15
2002	2	15	3.58	2.55	0.00	0.00	79.88	55.13	NaN	6.09	106.37	89.86
2002	2	16	4.22	3.90	0.00	0.11	79.21	58.90	NaN	5.60	85.42	90.09
2002	2	17	3.54	2.76	0.00	0.00	80.71	56.84	NaN	2.20	103.59	89.77
2002	2	18	3.53	-0.06	1.30	2.21	82.21	82.81	NaN	1.84	84.14	93.38
2002	2	19	2.58	-1.30	9.60	6.29	89.33	79.16	NaN	3.63	75.00	75.79
2002	2	20	3.63	1.66	3.40	3.33	89.08	68.46	NaN	4.23	54.17	93.80
2002	2	21	0.46	-3.71	14.80	9.52	93.08	89.75	NaN	3.49	25.12	47.18
2002	2	22	-1.55	-2.70	0.30	2.57	77.83	62.98	NaN	2.74	103.94	96.67
2002	2	23	2.26	0.99	4.80	4.94	90.08	80.24	NaN	4.61	42.13	97.92
2002	2	24	-0.83	-4.29	6.40	8.95	87.63	85.52	NaN	4.07	27.55	92.27
2002	2	25	-0.35	-0.13	31.30	25.32	97.33	84.60	NaN	4.12	29.17	87.50
2002	2	26	3.85	2.91	0.00	0.00	87.96	78.06	NaN	2.53	75.35	89.81
2002	2	27	3.95	2.65	1.70	3.98	89.88	91.85	NaN	2.03	70.25	55.65
2002	2	28	2.08	0.86	13.80	1.09	97.00	76.03	NaN	3.25	48.03	104.12
2002	3	1	3.96	0.71	0.00	2.09	83.79	73.61	NaN	1.69	150.46	110.69
2002	3	2	3.94	1.50	3.60	6.31	94.21	93.92	NaN	0.76	39.82	105.74
2002	3	3	1.70	-2.27	4.00	7.53	92.83	87.89	NaN	1.26	48.84	98.10
2002	3	4	1.43	0.33	0.00	0.00	83.50	56.62	NaN	2.05	166.78	108.52
2002	3	5	5.17	5.14	0.00	0.00	74.30	46.12	NaN	2.43	145.83	112.78
2002	3	6	8.85	5.87	0.00	0.04	68.50	81.52	NaN	2.52	150.93	116.44
2002	3	7	9.93	3.32	0.00	0.10	68.04	91.43	NaN	3.01	87.04	113.66
2002	3	8	6.61	2.40	1.70	1.06	77.21	74.30	NaN	2.40	135.18	114.49
2002	3	9	7.80	6.07	0.00	0.97	68.71	56.42	NaN	2.52	180.21	67.78
2002	3	10	6.15	1.46	1.00	3.88	70.54	72.13	NaN	2.46	127.55	96.39
2002	3	11	6.31	6.12	0.00	0.00	60.43	28.62	NaN	2.69	195.60	82.13
2002	3	12	7.31	7.45	0.00	0.00	61.38	30.12	NaN	2.95	184.84	115.14
2002	3	13	8.17	7.40	0.00	0.00	64.33	43.07	NaN	2.65	189.12	101.16
2002	3	14	9.94	8.07	0.00	0.01	63.08	52.93	NaN	2.70	181.48	120.69
2002	3	15	8.52	7.15	0.00	0.00	79.71	53.37	NaN	2.28	136.11	131.62
2002	3	16	8.53	6.63	0.00	0.00	79.50	63.92	NaN	2.34	163.77	127.36
2002	3	17	9.00	8.70	0.00	0.00	73.58	45.10	NaN	2.51	188.89	104.81
2002	3	18	8.97	7.80	0.00	0.00	71.29	52.00	NaN	2.28	186.34	135.60
2002	3	19	6.53	6.24	43.60	49.30	91.88	81.60	NaN	2.73	35.42	95.00
2002	3	20	5.59	5.74	87.00	95.09	97.92	93.31	NaN	3.46	19.21	130.19
2002	3	21	9.04	5.80	40.30	33.16	93.29	91.25	NaN	3.64	31.95	136.02
2002	3	22	4.14	1.77	42.40	23.82	91.33	92.97	NaN	3.84	29.17	146.39
2002	3	23	-0.37	-2.90	22.00	17.38	94.71	91.73	NaN	4.16	36.11	75.19
2002	3	24	-1.04	-3.82	28.60	18.54	95.46	92.60	NaN	3.70	62.04	116.81
2002	3	25	-0.86	-6.83	0.00	1.30	85.17	92.16	NaN	1.21	163.31	156.44
2002	3	26	-1.72	-4.51	0.00	0.13	85.08	88.52	NaN	1.86	160.30	154.03
2002	3	27	0.65	-4.18	0.00	0.00	79.58	87.87	NaN	1.94	211.11	134.07
2002	3	28	0.58	-1.30	0.00	0.00	80.50	64.01	NaN	2.43	234.95	90.37
2002	3	29	4.00	3.58	0.00	0.00	71.83	49.57	NaN	2.30	241.09	134.12
2002	3	30	7.02	4.74	0.00	0.00	68.46	52.35	NaN	1.43	238.54	140.32
2002	3	31	6.60	6.25	11.50	1.16	77.79	64.93	NaN	1.16	182.64	171.02
2002	4	1	7.32	5.33	1.80	0.69	80.54	76.96	NaN	1.66	218.52	152.41
2002	4	2	8.59	6.47	0.00	0.00	75.88	64.58	NaN	2.47	234.72	125.32
2002	4	3	9.29	7.57	0.00	0.00	66.25	62.01	NaN	3.82	226.85	157.08
2002	4	4	7.73	6.41	0.00	0.00	72.50	59.17	NaN	3.15	236.92	184.58
2002	4	5	4.27	2.33	0.00	0.63	73.38	67.89	NaN	2.09	178.24	141.67
2002	4	6	2.86	-0.95	0.00	0.00	67.00	62.21	NaN	1.49	236.11	181.16
2002	4	7	2.65	0.50	0.00	0.00	70.33	60.32	NaN	1.44	237.85	151.02
2002	4	8	4.00	4.03	0.10	0.00	82.29	68.70	NaN	1.64	98.96	189.07
2002	4	9	4.40	2.82	0.00	3.08	81.71	79.37	NaN	1.25	75.58	193.56
2002	4	10	3.70	1.83	0.00	5.66	78.04	79.19	NaN	2.51	148.61	201.48
2002	4	11	9.67	7.65	0.00	0.00	57.79	50.39	NaN	3.43	226.97	207.27
2002	4	12	12.92	9.06	0.00	1.24	60.58	66.67	NaN	3.76	101.62	204.21
2002	4	13	9.44	9.26	0.00	4.19	83.38	74.02	NaN	1.78	191.32	203.33
2002	4	14	6.71	3.59	13.20	8.08	95.25	91.10	NaN	1.81	35.53	205.69
2002	4	15	4.35	0.52	4.40	12.15	92.50	92.80	NaN	1.32	98.50	207.27
2002	4	16	4.85	2.23	0.00	1.10	81.83	82.15	NaN	1.37	80.56	211.11
2002	4	17	6.39	2.78	0.00	0.09	75.88	89.56	NaN	1.18	134.61	213.19
2002	4	18	7.61	4.49	0.00	0.26	75.71	87.08	NaN	1.35	134.03	217.31
2002	4	19	8.15	4.81	4.30	28.75	74.58	90.71	NaN	1.62	171.30	76.25
2002	4	20	5.12	2.97	8.20	11.41	94.42	95.01	NaN	1.16	96.76	27.96
2002	4	21	7.83	5.42	0.30	2.89	87.67	96.15	NaN	1.22	129.63	36.06
2002	4	22	9.72	6.91	0.10	6.72	77.50	88.24	NaN	1.45	215.28	136.30
2002	4	23	10.47	7.65	1.00	3.57	77.88	89.35	NaN	1.95	124.65	164.07
2002	4	24	7.38	6.29	37.30	20.34	91.96	95.53	NaN	2.43	46.64	176.11
2002	4	25	9.79	7.44	6.00	3.69	86.54	87.16	NaN	1.35	157.41	244.07
2002	4	26	13.62	9.79	5.60	14.89	71.50	84.09	NaN	2.24	233.10	247.82
2002	4	27	8.23	4.47	7.10	8.26	71.38	81.78	NaN	3.14	154.75	253.89
2002	4	28	11.12	7.69	0.00	0.01	61.38	61.16	NaN	2.51	262.15	258.84
2002	4	29	10.43	6.62	13.80	11.86	75.92	85.85	NaN	1.68	207.29	257.04
2002	4	30	10.55	8.23	0.00	0.00	73.33	60.82	NaN	1.91	280.56	255.23
2002	5	1	14.86	13.02	0.00	0.33	64.71	53.46	NaN	2.10	285.30	252.22
2002	5	2	14.26	13.38	0.00	0.00	73.38	52.28	NaN	4.42	221.07	240.09
2002	5	3	15.30	13.23	0.00	0.00	70.92	61.19	NaN	4.32	215.74	261.11
2002	5	4	12.18	10.47	0.90	7.47	84.50	75.36	NaN	2.62	136.69	263.06
2002	5	5	9.42	5.34	0.00	4.59	76.83	91.04	NaN	1.35	164.12	267.50
2002	5	6	10.47	7.15	2.40	6.14	78.88	82.82	NaN	1.63	250.69	239.86
2002	5	7	12.93	11.60	0.00	0.00	71.21	49.73	NaN	2.26	306.13	276.99
2002	5	8	17.22	13.81	0.00	0.00	53.00	58.95	NaN	6.17	236.11	279.31
2002	5	9	19.58	14.85	0.00	0.00	51.42	58.96	NaN	4.16	240.28	206.71
2002	5	10	14.89	11.87	5.60	0.74	80.13	69.57	NaN	1.30	208.68	152.27
2002	5	11	13.84	10.71	9.80	24.23	80.88	75.96	NaN	1.73	221.64	216.67
2002	5	12	13.82	10.10	6.70	6.11	82.17	86.44	NaN	1.57	178.94	273.15
2002	5	13	14.98	11.94	1.10	5.21	79.38	79.95	NaN	1.73	291.09	154.07
2002	5	14	12.01	10.59	2.80	3.59	86.67	68.76	NaN	2.73	82.76	272.04
2002	5	15	14.03	10.74	0.00	0.00	69.79	67.72	NaN	1.87	322.22	164.54
2002	5	16	15.90	14.52	0.00	0.00	69.71	60.97	NaN	1.94	301.27	177.69
2002	5	17	18.51	16.17	0.00	1.34	64.96	61.99	NaN	1.68	303.59	291.90
2002	5	18	19.25	15.40	22.90	5.13	68.25	75.66	NaN	1.95	284.03	242.78
2002	5	19	12.53	9.84	13.50	2.03	94.21	91.07	NaN	2.38	67.36	259.91
2002	5	20	11.47	10.49	3.70	1.67	93.67	83.83	NaN	1.60	90.39	196.53
2002	5	21	15.06	14.44	0.00	1.40	75.58	64.65	NaN	1.83	312.50	185.32
2002	5	22	18.16	16.56	0.00	0.00	62.13	52.68	NaN	2.19	295.95	149.68
2002	5	23	17.87	14.88	0.00	0.01	70.13	60.70	NaN	2.80	160.53	277.73
2002	5	24	12.54	9.69	0.20	0.06	83.63	84.56	NaN	1.86	82.99	245.97
2002	5	25	13.23	9.41	4.50	17.26	81.25	92.23	NaN	1.45	137.85	77.13
2002	5	26	10.99	11.29	1.00	12.52	87.96	85.97	NaN	1.69	110.65	211.16
2002	5	27	12.74	8.60	1.40	3.71	86.13	93.94	NaN	1.39	129.05	235.74
2002	5	28	8.81	7.94	15.70	8.37	92.63	89.91	NaN	1.97	62.96	265.00
2002	5	29	12.12	9.88	1.30	8.35	83.25	85.13	NaN	1.92	141.55	269.68
2002	5	30	14.56	10.62	0.20	0.01	73.38	76.04	NaN	1.26	344.79	180.23
2002	5	31	15.45	12.41	0.00	0.24	72.17	72.73	NaN	1.09	201.62	323.98
2002	6	1	15.74	11.77	0.00	0.10	69.08	78.88	NaN	1.36	274.54	248.56
2002	6	2	14.09	10.39	0.00	0.00	68.17	63.89	NaN	1.73	308.91	218.10
2002	6	3	15.43	14.02	0.00	0.23	65.13	52.74	NaN	1.84	312.38	191.85
2002	6	4	17.13	15.20	0.10	3.54	78.71	75.97	NaN	1.70	258.10	164.07
2002	6	5	20.83	17.90	0.00	0.25	56.25	57.87	NaN	3.03	172.92	138.10
2002	6	6	15.21	14.93	4.60	0.16	82.00	64.92	NaN	3.48	79.51	264.07
2002	6	7	12.32	10.19	48.90	40.74	95.75	84.34	NaN	3.78	36.81	340.51
2002	6	8	14.34	11.37	5.40	6.13	84.46	81.40	NaN	1.83	235.42	333.15
2002	6	9	13.36	11.73	10.90	28.34	92.50	88.31	NaN	1.64	111.81	299.44
2002	6	10	11.89	10.04	11.60	8.77	88.71	89.75	NaN	3.48	88.77	298.29
2002	6	11	14.08	10.28	0.00	0.34	71.42	75.26	NaN	1.88	328.01	256.02
2002	6	12	17.20	14.00	0.00	1.12	72.00	75.52	NaN	1.63	337.50	255.97
2002	6	13	19.58	16.59	0.20	3.56	73.25	67.99	NaN	2.35	266.09	317.96
2002	6	14	20.89	17.26	0.00	0.00	70.88	68.79	NaN	2.01	336.23	251.11
2002	6	15	22.72	19.53	0.00	4.21	67.25	63.76	NaN	2.21	332.41	347.18
2002	6	16	19.58	18.32	2.20	13.11	81.46	75.66	NaN	2.34	130.55	340.00
2002	6	17	21.84	19.82	0.00	0.00	71.00	61.69	NaN	1.73	310.53	347.69
2002	6	18	23.95	22.23	0.00	0.00	66.75	59.76	NaN	1.96	314.93	283.84
2002	6	19	24.88	21.96	0.00	1.48	66.25	70.28	NaN	1.96	310.65	49.77
2002	6	20	23.33	21.16	15.70	17.49	76.67	65.89	NaN	2.04	268.17	305.65
2002	6	21	20.90	18.82	1.20	5.33	82.42	83.99	NaN	1.25	210.65	335.23
2002	6	22	22.28	18.91	0.00	0.00	74.21	75.20	NaN	1.58	331.37	350.56
2002	6	23	24.11	21.33	0.00	3.74	71.58	69.85	NaN	1.64	225.46	249.12
2002	6	24	19.49	17.35	10.10	17.13	85.33	86.54	NaN	2.57	92.48	132.13
2002	6	25	16.69	13.61	0.30	0.97	81.92	79.84	NaN	2.02	178.59	56.57
2002	6	26	17.89	14.50	0.00	0.01	71.21	70.66	NaN	1.58	337.27	179.54
2002	6	27	19.94	16.82	10.70	3.83	72.50	71.86	NaN	1.82	270.83	85.00
2002	6	28	13.71	10.22	28.70	21.79	95.63	88.70	NaN	2.21	49.07	198.61
2002	6	29	12.48	8.64	0.00	2.66	80.42	77.52	NaN	1.86	187.27	267.31
2002	6	30	15.23	12.61	0.00	0.54	71.83	68.55	NaN	1.65	321.88	363.43
2002	7	1	17.65	15.03	0.00	0.81	75.17	72.95	NaN	1.91	315.62	286.06
2002	7	2	17.59	15.38	0.00	12.83	79.58	81.88	NaN	1.54	209.95	322.36
2002	7	3	19.17	16.26	19.30	33.02	79.00	87.64	NaN	1.70	291.90	380.09
2002	7	4	13.52	11.19	19.00	20.60	80.38	80.28	NaN	2.65	169.68	362.41
2002	7	5	16.00	15.50	0.00	0.23	73.63	64.07	NaN	2.00	338.77	332.22
2002	7	6	15.65	13.71	6.40	61.58	87.29	82.98	NaN	2.24	140.28	285.09
2002	7	7	16.30	13.61	4.90	5.26	84.17	82.20	NaN	2.13	202.43	242.36
2002	7	8	19.92	18.75	0.00	0.00	71.00	62.40	NaN	2.00	329.05	105.79
2002	7	9	23.11	20.74	0.60	3.15	70.63	62.84	NaN	1.50	298.61	313.10
2002	7	10	20.16	18.40	14.30	17.15	82.88	71.34	NaN	1.54	227.78	268.29
2002	7	11	15.13	13.21	1.60	0.74	92.13	92.45	NaN	1.30	75.23	185.23
2002	7	12	18.82	15.39	4.30	14.32	77.75	93.99	NaN	1.37	291.09	329.63
2002	7	13	17.70	15.88	25.00	14.33	89.38	91.56	NaN	1.08	143.98	329.31
2002	7	14	16.24	15.66	0.00	11.29	88.63	88.06	NaN	1.30	90.86	365.51
2002	7	15	19.40	15.51	2.30	15.87	83.46	91.96	NaN	1.58	265.63	369.31
2002	7	16	19.72	17.56	20.50	10.83	82.29	74.24	NaN	2.36	201.27	343.70
2002	7	17	17.22	14.62	26.70	15.03	93.83	88.56	NaN	1.89	59.61	293.75
2002	7	18	15.47	11.90	4.50	6.83	86.58	93.01	NaN	2.34	90.16	371.90
2002	7	19	16.27	13.00	0.00	0.10	78.88	76.64	NaN	1.46	275.58	364.07
2002	7	20	17.57	15.15	0.00	0.00	75.17	66.73	NaN	1.66	329.17	338.19
2002	7	21	18.94	16.76	16.60	14.62	76.25	69.11	NaN	2.46	231.02	306.16
2002	7	22	16.65	11.85	2.70	6.18	77.79	84.84	NaN	1.59	233.45	304.17
2002	7	23	18.00	14.50	0.00	0.00	72.42	67.81	NaN	1.60	321.41	367.55
2002	7	24	16.76	14.73	1.00	13.62	80.83	79.32	NaN	2.43	110.53	329.58
2002	7	25	12.99	11.71	19.50	6.41	94.46	86.25	NaN	2.18	48.61	218.01
2002	7	26	12.29	11.79	5.00	7.94	92.88	86.96	NaN	1.73	43.63	352.96
2002	7	27	14.66	13.92	2.00	1.21	91.71	82.87	NaN	1.63	136.23	379.81
2002	7	28	18.69	17.93	0.00	0.00	75.67	65.76	NaN	2.63	316.32	339.12
2002	7	29	19.81	18.01	0.40	12.19	77.38	75.10	NaN	1.75	251.50	80.79
2002	7	30	20.38	18.43	0.00	4.55	74.08	71.82	NaN	2.14	303.47	248.24
2002	7	31	20.55	16.96	0.00	16.29	76.13	83.87	NaN	1.73	268.40	360.05
2002	8	1	19.60	16.09	14.90	6.95	83.96	88.86	NaN	1.81	172.34	343.06
2002	8	2	18.32	14.81	0.10	3.50	77.71	85.01	NaN	1.93	287.38	198.98
2002	8	3	19.10	17.62	11.90	16.35	78.83	71.90	NaN	1.89	235.88	336.16
2002	8	4	17.78	15.75	6.40	8.35	86.96	80.18	NaN	2.09	223.96	303.66
2002	8	5	17.20	14.06	0.70	7.62	82.71	87.16	NaN	1.26	129.28	367.41
2002	8	6	15.31	14.68	37.50	51.75	92.75	84.19	NaN	2.05	64.01	209.95
2002	8	7	13.23	12.05	43.70	83.34	96.83	92.05	NaN	4.07	36.11	302.59
2002	8	8	14.61	13.33	4.80	9.49	92.29	89.83	NaN	1.52	107.87	365.79
2002	8	9	16.35	14.21	0.00	20.46	87.00	85.06	NaN	1.61	164.93	347.69
2002	8	10	17.20	12.80	0.00	0.82	85.38	88.22	NaN	2.06	176.97	315.74
2002	8	11	14.08	13.55	22.80	85.57	95.54	90.08	NaN	1.54	39.12	90.74
